timestamp,relative_power
2023-01-22 05:13:01,-0.04079689650871469
2023-01-22 05:14:01,-0.040740798947738854
2023-01-22 05:15:01,-0.04065191005885022
2023-01-22 05:16:01,-0.04179635450329431
2023-01-22 05:17:01,-0.04179662550600446
2023-01-22 05:18:01,-0.042405297592725356
2023-01-22 05:19:01,-0.036939443934188826
2023-01-22 05:20:01,-0.04127331927294222
2023-01-22 05:21:01,-0.03984703201006964
2023-01-22 05:22:01,-0.039966273202481535
2023-01-22 05:23:01,-0.039122099760747236
2023-01-22 05:24:01,-0.03912182875803697
2023-01-22 05:25:01,-0.04119012144096381
2023-01-22 05:26:01,-0.04291505369028657
2023-01-22 05:27:01,-0.04141938973364714
2023-01-22 05:28:01,-0.04462724881223784
2023-01-22 05:29:01,-0.04471559569570652
2023-01-22 05:30:01,-0.044123183771587346
2023-01-22 05:31:01,-0.04521234366318618
2023-01-22 05:32:01,-0.04541234366318628
2023-01-22 05:33:01,-0.044784972389473675
2023-01-22 05:34:01,-0.04261044664421595
2023-01-22 05:35:01,-0.04146112415099126
2023-01-22 05:36:01,-0.041337004909798594
2023-01-22 05:37:01,-0.04266871222687187
2023-01-22 05:38:01,-0.041711530655056124
2023-01-22 05:39:01,-0.04011695070925679
2023-01-22 05:40:01,-0.04229499948974429
2023-01-22 05:41:01,-0.042265731197061666
2023-01-22 05:42:01,-0.04472074474719708
2023-01-22 05:43:01,-0.04201830572280688
2023-01-22 05:44:01,-0.03932562279597745
2023-01-22 05:45:01,-0.041666815207901574
2023-01-22 05:46:01,-0.041684972389473544
2023-01-22 05:47:01,-0.042286327403023495
2023-01-22 05:48:01,-0.037628874828498006
2023-01-22 05:49:01,-0.04272643580410782
2023-01-22 05:50:01,-0.03939012144096389
2023-01-22 05:51:01,-0.03985191005885014
2023-01-22 05:52:01,-0.03705218106156026
2023-01-22 05:53:01,-0.03840123255207543
2023-01-22 05:54:01,-0.040387682416573735
2023-01-22 05:55:01,-0.04037955233527299
2023-01-22 05:56:01,-0.04279391547890425
2023-01-22 05:57:01,-0.038286327403023526
2023-01-22 05:58:01,-0.0375741322810725
2023-01-22 05:59:01,-0.03748957943554389
